conversation_id,root_tweet_id,customer_id,created_at,customer_message_raw,customer_message_clean,brand_response_raw,brand_response_clean,has_brand_response,turn_count,has_multiple_turns,full_transcript,intent
apple_conv_234983,234983,171964,Thu Oct 05 06:10:07 +0000 2017,@AppleSupport apple tv remote not working on my control center...how can i fix,[USER] apple tv remote not working on my control center...how can i fix,@171964  What kind of issues is it having? We'll help get it working. https://t.co/GDrqU22YpT,[CUSTOMER] What kind of issues is it having? We'll help get it working. [URL],True,2,False,"Customer: [USER] apple tv remote not working on my control center...how can i fix
AppleSupport: [CUSTOMER] What kind of issues is it having? We'll help get it working. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_234989,234989,123845,Wed Oct 04 22:00:18 +0000 2017,"@AppleSupport I have trouble often not seeing the media player widget in lock screen from ie @115888. cant control vol, too. latest iOS 11!","[USER] I have trouble often not seeing the media player widget in lock screen from ie [CUSTOMER]. cant control vol, too. latest iOS 11!","@123845 Let's check a few things. Do other apps work with your volume controls and notications? Are you on iOS 11.0.2? 
@123845 OK, is this only happening with the Spotify app? Do you experience the same behavior with the Music app? 
@123845 OK, go ahead and send us a DM and we'll investigate this further with you. https://t.co/GDrqU22YpT","[CUSTOMER] Let's check a few things. Do other apps work with your volume controls and notications? Are you on iOS 11.0.2? 
[CUSTOMER] OK, is this only happening with the Spotify app? Do you experience the same behavior with the Music app? 
[CUSTOMER] OK, go ahead and send us a DM and we'll investigate this further with you. [URL]",True,6,True,"Customer: [USER] I have trouble often not seeing the media player widget in lock screen from ie [CUSTOMER]. cant control vol, too. latest iOS 11!
AppleSupport: [CUSTOMER] Let's check a few things. Do other apps work with your volume controls and notications? Are you on iOS 11.0.2?
Customer: [USER] y iOS 11.0.2. it works when the media widget is working. It isn’t, when it’s not. Same for pause/play. The latter will start default player
AppleSupport: [CUSTOMER] OK, is this only happening with the Spotify app? Do you experience the same behavior with the Music app?
Customer: [USER] With SoundCloud and Audible as well
AppleSupport: [CUSTOMER] OK, go ahead and send us a DM and we'll investigate this further with you. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_234991,234991,170110,Thu Oct 05 06:00:16 +0000 2017,"@AppleSupport what’s wrong iOS 11. Can’t save an image from WhatsApp 
What’s wrong?",[USER] what’s wrong iOS 11. Can’t save an image from WhatsApp What’s wrong?,@170110 We would like to help as much as we can with your WhatsApp.  Is that the only app you can’t save images from?,[CUSTOMER] We would like to help as much as we can with your WhatsApp. Is that the only app you can’t save images from?,True,2,False,"Customer: [USER] what’s wrong iOS 11. Can’t save an image from WhatsApp What’s wrong?
AppleSupport: [CUSTOMER] We would like to help as much as we can with your WhatsApp. Is that the only app you can’t save images from?",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235004,235004,171967,Thu Oct 05 06:08:04 +0000 2017,Please @AppleSupport when will there be an update to fix #iOS11 battery drain? I can often watch battery % drop 2% just by opening mail?!,Please [USER] when will there be an update to fix #iOS11 battery drain? I can often watch battery % drop 2% just by opening mail?!,"@171967 We want to help. So that we may continue, please use the link below to start a DM conversation with us. https://t.co/GDrqU22YpT","[CUSTOMER] We want to help. So that we may continue, please use the link below to start a DM conversation with us. [URL]",True,2,False,"Customer: Please [USER] when will there be an update to fix #iOS11 battery drain? I can often watch battery % drop 2% just by opening mail?!
AppleSupport: [CUSTOMER] We want to help. So that we may continue, please use the link below to start a DM conversation with us. [URL]",BATTERY_POWER_CHARGING
apple_conv_235007,235007,135630,Thu Oct 05 06:09:04 +0000 2017,New problem discovered post IoS11 - the clock is showing 20 mins slower! Wtf? @AppleSupport,New problem discovered post IoS11 - the clock is showing 20 mins slower! Wtf? [USER],"@135630 Thanks for reaching out to us. We are always happy to help. To clarify, is your date and time set to automatic? 
@135630 Glad to hear it. Please reach out to us again if anything else comes up.","[CUSTOMER] Thanks for reaching out to us. We are always happy to help. To clarify, is your date and time set to automatic? 
[CUSTOMER] Glad to hear it. Please reach out to us again if anything else comes up.",True,4,True,"Customer: New problem discovered post IoS11 - the clock is showing 20 mins slower! Wtf? [USER]
AppleSupport: [CUSTOMER] Thanks for reaching out to us. We are always happy to help. To clarify, is your date and time set to automatic?
Customer: [USER] Yes. I’ve just upgraded to IoS11.2 and it seems to be fixed!
AppleSupport: [CUSTOMER] Glad to hear it. Please reach out to us again if anything else comes up.",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235010,235010,171968,Thu Oct 05 06:19:08 +0000 2017,@AppleSupport @115858 @118721 @6575 please help me understand why all terminators are in the Australian store except T2 it’s madness,[USER] [CUSTOMER] [CUSTOMER] [CUSTOMER] please help me understand why all terminators are in the Australian store except T2 it’s madness,@171968 Hi. We suggest making that request here: https://t.co/vcSzj5tstI,[CUSTOMER] Hi. We suggest making that request here: [URL],True,2,False,"Customer: [USER] [CUSTOMER] [CUSTOMER] [CUSTOMER] please help me understand why all terminators are in the Australian store except T2 it’s madness
AppleSupport: [CUSTOMER] Hi. We suggest making that request here: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_235014,235014,171969,Wed Oct 04 19:00:34 +0000 2017,@AppleSupport исправьте эту хренотень с автоматически включающимся вай-фаем!и уберите вариации клавиатуры!,[USER] исправьте эту хренотень с автоматически включающимся вай-фаем!и уберите вариации клавиатуры!,"@171969 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj 
@171969 Thanks! Check out this article for how to use Wi-Fi &amp; Bluetooth in iOS 11 in Control Center &amp; Settings. https://t.co/G7BHuQnDS6","[CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL] 
[CUSTOMER] Thanks! Check out this article for how to use Wi-Fi &amp; Bluetooth in iOS 11 in Control Center &amp; Settings. [URL]",True,4,True,"Customer: [USER] исправьте эту хренотень с автоматически включающимся вай-фаем!и уберите вариации клавиатуры!
AppleSupport: [CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL]
Customer: [USER] Icant turn off wifi since I’ve new ios its always on without my permission and i cant turn of new option with three keypads
AppleSupport: [CUSTOMER] Thanks! Check out this article for how to use Wi-Fi &amp; Bluetooth in iOS 11 in Control Center &amp; Settings. [URL]",CONNECTIVITY_NETWORK_BLUETOOTH
apple_conv_235016,235016,171970,Thu Oct 05 05:43:18 +0000 2017,Hey @AppleSupport how come it's ok to not help someone with an 8 week old machine with a defective keyboard?,Hey [USER] how come it's ok to not help someone with an 8 week old machine with a defective keyboard?,@171970 We'd like to learn more about this. Could you send us a DM when you have a chance? https://t.co/GDrqU22YpT,[CUSTOMER] We'd like to learn more about this. Could you send us a DM when you have a chance? [URL],True,2,False,"Customer: Hey [USER] how come it's ok to not help someone with an 8 week old machine with a defective keyboard?
AppleSupport: [CUSTOMER] We'd like to learn more about this. Could you send us a DM when you have a chance? [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235022,235022,171971,Thu Oct 05 06:03:26 +0000 2017,@115858 @AppleSupport your service centers in India r pathetic they made my phone worst.,[CUSTOMER] [USER] your service centers in India r pathetic they made my phone worst.,@171971 We'd like to hear more about what happened. DM us about this and we'll go from there. https://t.co/GDrqU22YpT,[CUSTOMER] We'd like to hear more about what happened. DM us about this and we'll go from there. [URL],True,4,True,"Customer: [CUSTOMER] [USER] your service centers in India r pathetic they made my phone worst.
AppleSupport: [CUSTOMER] We'd like to hear more about what happened. DM us about this and we'll go from there. [URL]
Customer: [USER] Still waiting for a response to DM
Customer: [USER] Have send a DM",GENERAL_INQUIRY_FEEDBACK
apple_conv_235024,235024,171972,Thu Oct 05 05:31:28 +0000 2017,@AppleSupport what the hell have you done to my battery on?! #ios11update just took me down from 30% to this in 1 min! #batterydrain 😡 https://t.co/EmW2e7AoiJ,[USER] what the hell have you done to my battery on?! #ios11update just took me down from 30% to this in 1 min! #batterydrain 😡 [URL],"@171972 We'd like to help! Send us a DM with which device you're using, and we'll get started. https://t.co/GDrqU22YpT","[CUSTOMER] We'd like to help! Send us a DM with which device you're using, and we'll get started. [URL]",True,2,False,"Customer: [USER] what the hell have you done to my battery on?! #ios11update just took me down from 30% to this in 1 min! #batterydrain 😡 [URL]
AppleSupport: [CUSTOMER] We'd like to help! Send us a DM with which device you're using, and we'll get started. [URL]",BATTERY_POWER_CHARGING
apple_conv_235027,235027,171973,Thu Oct 05 05:48:09 +0000 2017,@115858 @AppleSupport PLEASE HELP my computer is about to go to crap and I'm about to loose ALL MY WEDDING and photos of my husband and I,[CUSTOMER] [USER] PLEASE HELP my computer is about to go to crap and I'm about to loose ALL MY WEDDING and photos of my husband and I,@171973 We are here to help. Send us a DM with more details about your issue so we can help you there. https://t.co/GDrqU22YpT,[CUSTOMER] We are here to help. Send us a DM with more details about your issue so we can help you there. [URL],True,3,True,"Customer: [CUSTOMER] [USER] PLEASE HELP my computer is about to go to crap and I'm about to loose ALL MY WEDDING and photos of my husband and I
Customer: [CUSTOMER] [USER] I am begging you please. My external hard drives won't work, internet won't connect!! I will be buying a new one once I get to the states.
AppleSupport: [CUSTOMER] We are here to help. Send us a DM with more details about your issue so we can help you there. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_235030,235030,171974,Thu Oct 05 05:43:32 +0000 2017,@AppleSupport why are my App Store categories in Spanish but everything else in English?? https://t.co/y71fPf3hl5,[USER] why are my App Store categories in Spanish but everything else in English?? [URL],"@171974 Great! If you have other questions or concerns, please let us know. Have a great day.","[CUSTOMER] Great! If you have other questions or concerns, please let us know. Have a great day.",True,3,True,"Customer: [USER] why are my App Store categories in Spanish but everything else in English?? [URL]
Customer: [USER] Just kidding it’s good now
AppleSupport: [CUSTOMER] Great! If you have other questions or concerns, please let us know. Have a great day.",APPSTORE_BILLING_SUBSCRIPTION
apple_conv_235033,235033,171975,Thu Oct 05 12:59:50 +0000 2017,Dear @AppleSupport is it really so difficult to add basic management who is connected to my Personal Hot Spot in iOS? IMO it’s must-have https://t.co/pzrbXlyBHz,Dear [USER] is it really so difficult to add basic management who is connected to my Personal Hot Spot in iOS? IMO it’s must-have [URL],"@171975 We value customer feedback. Let us know more details about the changes you'd like to see here: https://t.co/eTPVYVFyd8 
@171975 You can leave it here: https://t.co/J46COPJzUo As for Feedback type, we recommend ""Enhancement Request"".","[CUSTOMER] We value customer feedback. Let us know more details about the changes you'd like to see here: [URL] 
[CUSTOMER] You can leave it here: [URL] As for Feedback type, we recommend ""Enhancement Request"".",True,4,True,"Customer: Dear [USER] is it really so difficult to add basic management who is connected to my Personal Hot Spot in iOS? IMO it’s must-have [URL]
AppleSupport: [CUSTOMER] We value customer feedback. Let us know more details about the changes you'd like to see here: [URL]
Customer: [USER] Nice, but…where I could write it? There is no option for iOS…only apps or hardware, no option for OSes…🙂
AppleSupport: [CUSTOMER] You can leave it here: [URL] As for Feedback type, we recommend ""Enhancement Request"".",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235045,235045,171976,Mon Oct 02 04:27:24 +0000 2017,My iPhone after restarting and restarting from the update officially gave up on me whatever I do it won't turn on yay @AppleSupport,My iPhone after restarting and restarting from the update officially gave up on me whatever I do it won't turn on yay [USER],"@171976 We are here to help you!  Please try these steps: https://t.co/8MvHMFZ83h 
@171976 We’ve got an article that will help with the error you’re seeing: https://t.co/lMMVPdjGNN
Keep us posted on how it goes. 
@171976 Got it. Have you tried using another computer with iTunes to test?","[CUSTOMER] We are here to help you! Please try these steps: [URL] 
[CUSTOMER] We’ve got an article that will help with the error you’re seeing: [URL] Keep us posted on how it goes. 
[CUSTOMER] Got it. Have you tried using another computer with iTunes to test?",True,8,True,"Customer: My iPhone after restarting and restarting from the update officially gave up on me whatever I do it won't turn on yay [USER]
AppleSupport: [CUSTOMER] We are here to help you! Please try these steps: [URL]
Customer: [USER] I tried everything [URL]
AppleSupport: [CUSTOMER] We’ve got an article that will help with the error you’re seeing: [URL] Keep us posted on how it goes.
Customer: [USER] Still nothing [URL]
AppleSupport: [CUSTOMER] Got it. Have you tried using another computer with iTunes to test?
Customer: [USER] Yes still the same
AppleSupport: [CUSTOMER] Let's get to DM for our next steps. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235256,235256,166041,Thu Oct 05 06:28:33 +0000 2017,@116333 @115858 @AppleSupport miserably failed to support and provide a solution @1647 @122986 help on to choose a new phone https://t.co/1dx9Uv27tw,[CUSTOMER] [CUSTOMER] [USER] miserably failed to support and provide a solution [CUSTOMER] [CUSTOMER] help on to choose a new phone [URL],@166041 We'd love to assist you with your phone. Let's continue in DM. Click here: https://t.co/GDrqU22YpT,[CUSTOMER] We'd love to assist you with your phone. Let's continue in DM. Click here: [URL],True,2,False,"Customer: [CUSTOMER] [CUSTOMER] [USER] miserably failed to support and provide a solution [CUSTOMER] [CUSTOMER] help on to choose a new phone [URL]
AppleSupport: [CUSTOMER] We'd love to assist you with your phone. Let's continue in DM. Click here: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_235274,235274,172027,Thu Oct 05 07:01:07 +0000 2017,I’ve been up for 15 minuets and my iPhone battery is already on 80% !!! USELESS @AppleSupport,I’ve been up for 15 minuets and my iPhone battery is already on 80% !!! USELESS [USER],@172027 We are here to help. DM us which iOS version you are using and we can take a look at this for you. https://t.co/GDrqU22YpT,[CUSTOMER] We are here to help. DM us which iOS version you are using and we can take a look at this for you. [URL],True,2,False,"Customer: I’ve been up for 15 minuets and my iPhone battery is already on 80% !!! USELESS [USER]
AppleSupport: [CUSTOMER] We are here to help. DM us which iOS version you are using and we can take a look at this for you. [URL]",BATTERY_POWER_CHARGING
apple_conv_235277,235277,172028,Thu Oct 05 07:38:33 +0000 2017,@AppleSupport so I downloaded the new iOS 11 on my iPhone 6S and now I’ve noticed a weird crackling/static during phone calls. Any idea why?,[USER] so I downloaded the new iOS 11 on my iPhone 6S and now I’ve noticed a weird crackling/static during phone calls. Any idea why?,"@172028 Let's team up on this. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT","[CUSTOMER] Let's team up on this. Send us a DM with more information, and we'll continue from there. [URL]",True,3,True,"Customer: [USER] so I downloaded the new iOS 11 on my iPhone 6S and now I’ve noticed a weird crackling/static during phone calls. Any idea why?
Customer: [USER] Also battery life seems shorter. My phone went from 88% to 20% in like an hour after downloading the new iOS with little phone use.
AppleSupport: [CUSTOMER] Let's team up on this. Send us a DM with more information, and we'll continue from there. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235279,235279,172029,Thu Oct 05 07:09:22 +0000 2017,ios11 @AppleSupport @12228 @115858 @115858 nos estáis destrozando la batería con esta nueva actualización ¿soluciones? #apple #ios11,ios11 [USER] [CUSTOMER] [CUSTOMER] [CUSTOMER] nos estáis destrozando la batería con esta nueva actualización ¿soluciones? #apple #ios11,@172029 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,[CUSTOMER] We offer support via Twitter in English. Get help in Spanish here: [URL] or join [URL],True,2,False,"Customer: ios11 [USER] [CUSTOMER] [CUSTOMER] [CUSTOMER] nos estáis destrozando la batería con esta nueva actualización ¿soluciones? #apple #ios11
AppleSupport: [CUSTOMER] We offer support via Twitter in English. Get help in Spanish here: [URL] or join [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235283,235283,172031,Thu Oct 05 07:08:44 +0000 2017,@AppleSupport @126972 The latest update is absolutely savaging my battery. Since iOS11 background consumption is horrible. (iPhone 7 Plus) https://t.co/GGWHzSYfck,[USER] [CUSTOMER] The latest update is absolutely savaging my battery. Since iOS11 background consumption is horrible. (iPhone 7 Plus) [URL],@172031 We want you to get the most out of your battery life. We can help. Send us a DM and we'll take it from there.,[CUSTOMER] We want you to get the most out of your battery life. We can help. Send us a DM and we'll take it from there.,True,2,False,"Customer: [USER] [CUSTOMER] The latest update is absolutely savaging my battery. Since iOS11 background consumption is horrible. (iPhone 7 Plus) [URL]
AppleSupport: [CUSTOMER] We want you to get the most out of your battery life. We can help. Send us a DM and we'll take it from there.",BATTERY_POWER_CHARGING
apple_conv_235296,235296,172036,Thu Oct 05 07:05:49 +0000 2017,@AppleSupport is there a way to remove the huge banners on the top of every screen on new iOS?,[USER] is there a way to remove the huge banners on the top of every screen on new iOS?,"@172036 Although we don't have an option to change it, you can leave feedback about this feature here: https://t.co/eTPVYVFyd8","[CUSTOMER] Although we don't have an option to change it, you can leave feedback about this feature here: [URL]",True,2,False,"Customer: [USER] is there a way to remove the huge banners on the top of every screen on new iOS?
AppleSupport: [CUSTOMER] Although we don't have an option to change it, you can leave feedback about this feature here: [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235298,235298,158061,Thu Oct 05 07:04:33 +0000 2017,"@AppleSupport was ist da los? ios 11.0.2 - keine apple watch kopplung möglich, taschenlampe bzw. foto blitz geht net 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡!","[USER] was ist da los? ios 11.0.2 - keine apple watch kopplung möglich, taschenlampe bzw. foto blitz geht net 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡!",@158061 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,[CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL],True,2,False,"Customer: [USER] was ist da los? ios 11.0.2 - keine apple watch kopplung möglich, taschenlampe bzw. foto blitz geht net 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡!
AppleSupport: [CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235301,235301,172037,Thu Oct 05 06:22:31 +0000 2017,"Hey @AppleSupport , a new line of text typed in iMessage or WhatsApp dissapears behind keyboard in iOS 11 on my 6S. Aware of this problem?","Hey [USER] , a new line of text typed in iMessage or WhatsApp dissapears behind keyboard in iOS 11 on my 6S. Aware of this problem?",@172037 Thanks for getting in touch. We'd like to assist. DM us and we'll go from there. https://t.co/GDrqU22YpT,[CUSTOMER] Thanks for getting in touch. We'd like to assist. DM us and we'll go from there. [URL],True,2,False,"Customer: Hey [USER] , a new line of text typed in iMessage or WhatsApp dissapears behind keyboard in iOS 11 on my 6S. Aware of this problem?
AppleSupport: [CUSTOMER] Thanks for getting in touch. We'd like to assist. DM us and we'll go from there. [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235305,235305,166883,Thu Oct 05 13:31:29 +0000 2017,Ive been totally kicked N the ass btwn my Phone carrier service N phone I use maybe I need 2 switch all around @AppleSupport @TMobileHelp,Ive been totally kicked N the ass btwn my Phone carrier service N phone I use maybe I need 2 switch all around [USER] [USER],"@166883 @AppleSupport We never want to see you switch, Wannie! I just responded to your DM https://t.co/E37bpdWEut *StephanieTowers","[CUSTOMER] [USER] We never want to see you switch, Wannie! I just responded to your DM [URL] *StephanieTowers",True,2,False,"Customer: Ive been totally kicked N the ass btwn my Phone carrier service N phone I use maybe I need 2 switch all around [USER] [USER]
AppleSupport: [CUSTOMER] [USER] We never want to see you switch, Wannie! I just responded to your DM [URL] *StephanieTowers",GENERAL_INQUIRY_FEEDBACK
apple_conv_235807,235807,172164,Thu Oct 05 07:54:30 +0000 2017,"Then the phone finally switches on (""Battery 100%"" 😁) you start typing a Whatsapp reply and then we're back to this... 😠 @AppleSupport https://t.co/IwRFE850M4","Then the phone finally switches on (""Battery 100%"" 😁) you start typing a Whatsapp reply and then we're back to this... 😠 [USER] [URL]","@172164 We'd like to help. Have you tried rebooting? Which iOS 11 version in Settings &gt; General &gt; About is installed? 
@172164 Let's follow up in DM. We'll continue the conversation there. https://t.co/GDrqU22YpT","[CUSTOMER] We'd like to help. Have you tried rebooting? Which iOS 11 version in Settings &gt; General &gt; About is installed? 
[CUSTOMER] Let's follow up in DM. We'll continue the conversation there. [URL]",True,6,True,"Customer: Then the phone finally switches on (""Battery 100%"" 😁) you start typing a Whatsapp reply and then we're back to this... 😠 [USER] [URL]
Customer: [USER] My iPhone's relationship with the charger since #iOS11. [URL]
Customer: [USER] Now the 🔋 is permanently at 10% while ON charge 👏🏾 It's raining so maybe I must take it outside for REAL lightning charging🤷🏾‍♀️ #iOS11 [URL]
AppleSupport: [CUSTOMER] We'd like to help. Have you tried rebooting? Which iOS 11 version in Settings &gt; General &gt; About is installed?
Customer: [USER] Please help. 1. Please check #iOS11 (issamess🙅🏾): all of our symptoms are there 2. No need to reboot. It reboots itself constantly 💁🏾 [URL]
AppleSupport: [CUSTOMER] Let's follow up in DM. We'll continue the conversation there. [URL]",BATTERY_POWER_CHARGING
apple_conv_235810,235810,172165,Thu Oct 05 08:38:19 +0000 2017,@AppleSupport probleme de clavier ( tellement lent et decaler) depuis la migration vers IOS11 avec mon iphone 5S,[USER] probleme de clavier ( tellement lent et decaler) depuis la migration vers IOS11 avec mon iphone 5S,@172165  We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,[CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL],True,2,False,"Customer: [USER] probleme de clavier ( tellement lent et decaler) depuis la migration vers IOS11 avec mon iphone 5S
AppleSupport: [CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235812,235812,172166,Thu Oct 05 08:26:35 +0000 2017,@AppleSupport regardez le bandeau opérateur et batterie (iPhone 6plus iOS 11.0.2) https://t.co/vwXam9xvRG,[USER] regardez le bandeau opérateur et batterie (iPhone 6plus iOS 11.0.2) [URL],@172166 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,[CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL],True,2,False,"Customer: [USER] regardez le bandeau opérateur et batterie (iPhone 6plus iOS 11.0.2) [URL]
AppleSupport: [CUSTOMER] We offer support via Twitter in English. Contact us for help in your preferred language here: [URL]",IOS_UPDATE_SYSTEM_CRASH
apple_conv_235815,235815,172167,Thu Oct 05 07:52:18 +0000 2017,@AppleSupport can you please fix an issue in the iphone headphones that do an annoying sound when they are plugged in.,[USER] can you please fix an issue in the iphone headphones that do an annoying sound when they are plugged in.,"@172167 We certainly want to take a look into this further. If we understand correctly this only occurs when connecting the EarBuds? 
@172167 Thank you for that information. The following article may help with addressing this issue. https://t.co/g3U5CklInc","[CUSTOMER] We certainly want to take a look into this further. If we understand correctly this only occurs when connecting the EarBuds? 
[CUSTOMER] Thank you for that information. The following article may help with addressing this issue. [URL]",True,4,True,"Customer: [USER] can you please fix an issue in the iphone headphones that do an annoying sound when they are plugged in.
AppleSupport: [CUSTOMER] We certainly want to take a look into this further. If we understand correctly this only occurs when connecting the EarBuds?
Customer: [USER] It is when they are plugged in and if the phone is in your poket and the move a littel bit the sound will start.
AppleSupport: [CUSTOMER] Thank you for that information. The following article may help with addressing this issue. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_235818,235818,172168,Thu Oct 05 07:37:06 +0000 2017,@AppleSupport podcast connect service is down for me. I post my podcast every week on thursday--what can I do to resolve this?,[USER] podcast connect service is down for me. I post my podcast every week on thursday--what can I do to resolve this?,@172168 Hi. For issues posting your Podcast reach out here: https://t.co/CCmV21iDxK,[CUSTOMER] Hi. For issues posting your Podcast reach out here: [URL],True,2,False,"Customer: [USER] podcast connect service is down for me. I post my podcast every week on thursday--what can I do to resolve this?
AppleSupport: [CUSTOMER] Hi. For issues posting your Podcast reach out here: [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_235821,235821,172169,Thu Oct 05 08:09:21 +0000 2017,@AppleSupport w/ the update my cell battery drains a lot faster &amp; it’s slower. Is this update supposed to push us to buy the new iPhones?,[USER] w/ the update my cell battery drains a lot faster &amp; it’s slower. Is this update supposed to push us to buy the new iPhones?,"@172169 Rest assured, it isn't what we want you to experience and are committed to helping. We've received &amp; will respond to your DM.","[CUSTOMER] Rest assured, it isn't what we want you to experience and are committed to helping. We've received &amp; will respond to your DM.",True,2,False,"Customer: [USER] w/ the update my cell battery drains a lot faster &amp; it’s slower. Is this update supposed to push us to buy the new iPhones?
AppleSupport: [CUSTOMER] Rest assured, it isn't what we want you to experience and are committed to helping. We've received &amp; will respond to your DM.",BATTERY_POWER_CHARGING
apple_conv_235825,235825,172171,Thu Oct 05 08:03:34 +0000 2017,@115858 @116333 @AppleSupport explain... https://t.co/8XYZbUBkOk,[CUSTOMER] [CUSTOMER] [USER] explain... [URL],"@172171 We'd like to look into this with you. DM us more information, and we'll meet you there. https://t.co/GDrqU22YpT","[CUSTOMER] We'd like to look into this with you. DM us more information, and we'll meet you there. [URL]",True,2,False,"Customer: [CUSTOMER] [CUSTOMER] [USER] explain... [URL]
AppleSupport: [CUSTOMER] We'd like to look into this with you. DM us more information, and we'll meet you there. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_235830,235830,172173,Thu Oct 05 07:39:00 +0000 2017,@115858 @AppleSupport any reason why the fingerprint isn't working to unlock my phone?,[CUSTOMER] [USER] any reason why the fingerprint isn't working to unlock my phone?,"@172173 Let's work on this together. Do you have multiple fingerprints enrolled? If so, does this happen with every fingerprint? 
@172173 Thanks for that information. Please DM us about this so we can take a closer look together. https://t.co/GDrqU22YpT","[CUSTOMER] Let's work on this together. Do you have multiple fingerprints enrolled? If so, does this happen with every fingerprint? 
[CUSTOMER] Thanks for that information. Please DM us about this so we can take a closer look together. [URL]",True,4,True,"Customer: [CUSTOMER] [USER] any reason why the fingerprint isn't working to unlock my phone?
AppleSupport: [CUSTOMER] Let's work on this together. Do you have multiple fingerprints enrolled? If so, does this happen with every fingerprint?
Customer: [USER] I have 2 fingerprints installed and it happens with all. Also got this error message [URL]
AppleSupport: [CUSTOMER] Thanks for that information. Please DM us about this so we can take a closer look together. [URL]",GENERAL_INQUIRY_FEEDBACK
apple_conv_235836,235836,172175,Thu Oct 05 07:37:28 +0000 2017,"@AppleSupport why iOS 11.0.2 automatically download when connected to WiFi? My setting is off. Why the size is different? 277,1MB to 1,61GB.","[USER] why iOS 11.0.2 automatically download when connected to WiFi? My setting is off. Why the size is different? 277,1MB to 1,61GB.","@172175 We'd like to take a look into this. Send us a DM to get started. https://t.co/GDrqU22YpT 
@172175 No problem. To clarify, does your device still seem to display your storage inaccurately? Let us know via DM: https://t.co/GDrqU22YpT 
@172175 We're glad to hear it, let us know if you need anything else.","[CUSTOMER] We'd like to take a look into this. Send us a DM to get started. [URL] 
[CUSTOMER] No problem. To clarify, does your device still seem to display your storage inaccurately? Let us know via DM: [URL] 
[CUSTOMER] We're glad to hear it, let us know if you need anything else.",True,6,True,"Customer: [USER] why iOS 11.0.2 automatically download when connected to WiFi? My setting is off. Why the size is different? 277,1MB to 1,61GB.
AppleSupport: [CUSTOMER] We'd like to take a look into this. Send us a DM to get started. [URL]
Customer: [USER] Sorry i had installed iOS 11.0.2 and forgot to take screen shoot the 1,61GB download.
AppleSupport: [CUSTOMER] No problem. To clarify, does your device still seem to display your storage inaccurately? Let us know via DM: [URL]
Customer: [USER] I think my device back to normal again. Thank you.
AppleSupport: [CUSTOMER] We're glad to hear it, let us know if you need anything else.",HARDWARE_SCREEN_AUDIO
